,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
32,-1012.5071498509957,-6.698467275126075,-1.843195188713867,0.5169338161732547,2.2725369659216597,1.1938877104108376,0.2224367065554615
33,-1011.5072544626026,-6.686524660020515,-2.452117782365505,1.40658777258967,2.4119456863346214,0.5780588316951513,0.3779244900612769
34,-1010.5073460178412,-6.711834744417517,-2.731401357555347,1.5942055059002382,2.740912252189452,0.3729874908429704,0.5786227955781738
35,-1009.5074340062631,-6.636457145607251,-2.434748705905801,1.3546098867532836,2.3224333131832258,0.5748115552342393,0.5632126419109598
36,-1008.5073933963597,-6.61746839452776,-2.276190550167584,1.1320144590931414,2.435156778971267,0.530364908012545,0.3460764409023182
37,-1007.5074671253553,-6.565069105853963,-2.076003458730087,0.9006530551309411,2.3833295763690105,0.6677868782084369,0.273137325409436
38,-1006.5075169341335,-6.546239187070486,-2.1317216667891694,0.7586512008458828,2.422254629456652,0.7083923154025552,0.4168888775093595
39,-1005.5074607225015,-6.646468453738821,-2.512800707509446,1.4073687255047076,2.505595048019163,0.5413771904173514,0.4438765596967038
40,-1004.5079265492228,-5.24050486043132,-0.2451118232529383,-1.2605444594764126,1.3889667727436668,-0.24617357283948405,-0.006431336345606782
41,-1003.5076632285527,1.63530556300505,9.162471725299476,0.037519227824131106,3.596348870322258,0.21980036608407683,0.31138324060575917
42,-1002.5076412847499,0.2341155521204201,9.51789192418492,0.7611405183503709,2.5384210963964264,-0.4730928214080285,-0.18326635429865418
43,-1001.5077032941664,-1.1690919539882256,8.311085204222115,1.6460472344291672,0.6409592868183929,-2.2186257465985824,0.06003245161700038
44,-1000.5070969628536,-6.566930639367477,1.792034681937966,1.3620778780987117,-1.892993157934232,1.1598676704681479,-0.4134466408540196
45,-999.5067681095694,-7.077735473456657,0.4733224926999815,2.763608537661602,-1.5533452809139807,1.000485201127738,0.24479376974534228
46,-998.5067614454211,-7.404023038667196,0.05114459667822444,3.1711837793983353,-0.4174111006467957,1.117700108449508,0.27081534723901324
47,-997.5068431762658,-7.492205556935921,-0.2928175763190973,3.3258347618494533,-0.35566597990615745,0.907843524546464,0.18484601879408352
48,-996.5069844069357,-7.398838069544461,-0.6591267694563255,3.6849118898127338,-0.27808316615210127,0.41818988617785147,0.8002676028211732
49,-995.5067060973894,-7.3894758324302146,-0.21608981288501503,3.4381665672042345,-0.6630325201172107,1.0368513269239685,0.43688335234250414
50,-994.5068609679741,-7.452332684508128,-0.40129045787578677,3.4720012531409234,-0.5194867809867026,0.7157262920578651,0.5221456402509015
51,-993.5068327749981,-7.426476539002069,-0.21574510314044953,3.3032420411504386,-0.38983523930580244,0.7905648482758987,0.6770400586410876
52,-992.5068724854115,-7.434387066248179,-0.39109221777669473,3.5936822018101866,-0.4551916805943398,0.9435162211564722,0.7126737888798914
53,-991.5069937970513,-7.427987822292412,-0.5991787362205377,3.8247134083015455,-0.37609047778385535,0.7888328206641874,0.6087537943630752
54,-990.5067640516316,-7.42271945573057,-0.452466625320445,3.538977407672102,-0.35507851654877065,0.8867267071276155,0.5815039878978852
55,-989.5068785839916,-7.500690702499134,-0.46094705719082246,3.583540724895942,-0.06480702168543737,0.91643788167101,0.816896060900228
56,-988.5077510357056,-1.4977543996347957,8.773882197445932,0.6410376575988916,-0.49063036835589036,-0.33024580241407486,-0.7712744380689268
57,-987.507484815398,-1.5525600585253112,8.98476400706927,-0.08766154955666478,0.24698856931809962,-0.1852303563878802,-0.3375186758637682
58,-986.5079911317828,-5.262433301827787,0.217983222048223,-1.7066313881848476,-0.034939316570838826,1.6593467563382476,-0.9329856131319764
59,-985.5077342644917,-5.716908877586671,-0.46303220526876937,-0.9770204417686124,0.4480032680382906,1.0673959994978308,-0.7963259434915484
60,-984.507694297364,-6.109046510554785,-1.3103082528505654,-0.3549214590117284,0.6065603540485275,1.335185887807709,-0.7236077579687226
61,-983.5077262141727,-6.2588696827159485,-1.8181102842687353,0.4998913478752961,1.1223164472871527,0.8109514455310907,-0.469799289359449
62,-982.5077917309919,-6.301039336855773,-1.755050346843703,0.37452985886203877,1.0481016579602098,1.0481623617645608,-0.6849939656816912
63,-981.507799826558,-6.459329042198759,-1.462665943391156,0.08277355386736938,0.8287431077193619,1.7822486606803936,-0.582093376059654
64,-980.5079134196959,-6.465448201498438,-1.4823444368327967,0.04819279102098897,1.0686420447053306,1.6779654206166226,-0.8206722800047349
65,-979.5078373927432,-6.453055108472781,-2.0700967556676537,0.48124238192213614,1.4114515878420726,1.0129170227090663,-0.04930085994562491
66,-978.5077977280425,-6.508569580910981,-2.1356589447610763,0.6240187665978398,1.415542396359694,1.080494109947292,-0.12873393443668474
67,-977.5079335832929,-6.462062142527146,-2.1838217129217496,0.706036918936118,1.2807944141162597,0.9280915639102899,-0.2775622273382853
68,-976.5078863325618,-6.440051862880964,-1.9992632732813151,0.5628699164977424,1.4069418433991208,0.7078080784385866,-0.3983595185218722
69,-975.5078766492904,-6.443534738595152,-1.6614399297240199,0.30423729056446874,1.1292074386420337,1.1433494533169781,-0.6317886010975103
70,-974.5081560356523,-6.452745481799952,-1.981958565623501,0.4395311839514593,1.5260053918869034,1.1013856690830717,-0.404076808773492
71,-973.5082069084657,-0.3558756638289395,6.752383421246862,-0.3833200448338764,1.2794192284408508,-0.37670759817776545,0.882462605296365
72,-972.508195824321,-1.5561338976124626,7.321129422814799,0.324250944690753,0.6285966682637295,-0.3653168736351112,-0.2425670047635627
73,-971.5076027834995,-5.827821680292644,2.5824097428613366,0.6327303257358592,-1.7329702055009109,0.7783925069656289,-0.8728913338480813
74,-970.5082822862047,-1.0077459060717249,4.331985326363164,-0.2613822309093349,-2.304274994557882,-1.3561163527989204,0.1634663525794025
75,-969.5084078290768,-0.6112322991284058,5.259216418026794,-0.6145445490457734,-3.2627585577690237,-0.6620887648495832,-0.32520013540175563
76,-968.5082695242232,-3.6936795560933473,3.7683211714388505,-0.2518958061731731,-3.1588964746369843,-0.4339998623730927,-0.81547371175216
77,-967.5085961673141,-2.9068872277042255,2.953440779709272,0.8242243660238174,-2.9739075324304736,-1.6937521890133378,0.1266304475922359
78,-966.507944471046,2.2807036532289198,5.040512730275876,1.4932354895066324,-2.0816689622030258,-0.39183580074220264,0.18285491112305138
79,-965.5079452875736,1.949941784253411,4.921687606274077,1.6866417985169417,-2.0067566403718278,-0.613883785686547,0.0013468064480375028
80,-964.5082325586122,-2.846923817832835,4.650595622153583,-0.5235839035580522,-2.683317136427782,-0.3554788002938785,-1.3236220042055422
81,-963.5078366803955,-5.473643518764559,2.7999330031863403,0.13781975686325285,-1.9012778285076581,0.8011804391697945,-1.5585344281971065
82,-962.507463190623,-6.367562918981985,1.6102959582344791,1.0011802273994164,-1.375978107636143,0.7095199664552398,-1.192675174270929
83,-961.5073550569322,-6.996734712227222,0.7138304227299067,1.8023414248857679,-0.6487951588023633,1.042203645599871,-1.0369518509395685
84,-960.5070969627782,-7.197009743243981,0.04608450129123873,2.4565924899544385,-0.3858736945570903,0.9462222606214032,-0.619866333023232
85,-959.5068795057196,-7.254721734995147,-0.5945447326475937,3.5139070458431645,-0.4631620432664572,0.5430453701922268,-0.3671241142266487
86,-958.5074098786041,-1.2665930492323814,8.16570252086111,3.2904040959425735,0.006305866677608962,-0.8628703240823823,0.10009403689155816
87,-957.5097228727595,5.501294671953201,-1.3532523835581065,-0.32141347602274056,-0.47753486064701883,-0.043719788868102114,0.6439982018686221
88,-956.5096800627231,6.079826915204001,-1.4800900965978416,0.17582915564283463,-0.742868233302914,0.6219165653269297,0.2795264556570546
89,-955.5096457629613,5.816154147719221,-1.540484727249572,0.0212161643751248,-0.5083609506188764,0.9751184094447156,0.5726687243700004
90,-954.5093564431751,6.866414496821145,-1.490120952997777,0.3754407344792832,-0.3678119177275505,0.7908104185347923,0.8353576101341099
91,-953.5093799976909,6.935293986746748,-1.2949471324346378,0.26998960337112254,-0.20312604582489516,0.8878856467661947,0.9273785774151542
92,-952.5093633727665,6.088548134038563,-1.311151387623421,0.032849455905956046,-0.45035920527494333,1.236710895666641,0.7508671714032018
93,-951.5096461409817,6.246048519813007,-1.470328091593507,-0.07808024536021038,-0.4176510214065487,0.37135953936729277,0.6894432188444001
94,-950.509653456952,6.533218486201722,-1.8432342382891056,0.6363039451823219,-0.09870346692065586,0.5762670475552154,0.637774481278665
95,-949.5098392123117,5.299322104423798,-1.307203278029475,-0.9578052888419023,-0.5179567385283069,0.3066975419218494,0.8347326292166174
96,-948.5097001975423,6.040230671339075,-1.5452104837951228,0.039667392112078356,-0.41842742832895274,0.47969177459305595,0.5817483944613088
97,-947.5097273016776,5.5623212245489855,-1.6630632801068725,0.21643038747589927,-0.685426737370916,0.7076625485234888,0.34270298878955585
98,-946.5095943139564,6.086350622816045,-1.6390107422794564,0.3268503349073756,-0.5276430991355092,0.6961769212967873,0.579635021829158
99,-945.5094661426941,6.485902742630409,-1.3169689982112762,0.1664744995965457,-0.4427365853597311,0.9796023724356597,0.6828745887896214
100,-944.5093369413652,7.051446563975128,-1.2084678970351992,0.6924987562195044,-0.5415384057095409,0.957185158661299,0.5197193375308798
101,-943.509459112446,7.033895359480224,-1.5504725542196982,0.6880316976553936,-0.44252941530469814,0.6092433259375211,0.20901054183661175
102,-942.5095807947637,6.808191521908997,-1.7344120652822634,0.7300277388630267,-0.12422139388661556,0.9058473752630622,0.3890613311762215
103,-941.5096326534089,6.790932689076139,-1.583522267351926,0.5830048483522137,-0.026940032244840675,0.6511202039579631,0.48988142092783427
104,-940.5094989469709,6.7808736507969005,-1.5987612757824425,0.49754789695292373,-0.1293983616822123,0.6025451305104619,0.6016721661413704
105,-939.509628576146,6.9161525203411305,-1.6095255414991587,0.31147307542797464,0.04301880927108253,0.6536826065859692,0.8185501027682649
106,-938.5097505732151,6.245657840138242,-1.749845084027865,0.35692628724293235,-0.15431427242239354,0.7724150858832296,0.8101207199540937
107,-937.5095790610679,6.757455216710668,-1.4849774838681058,0.5878524525937131,0.04732984664232006,0.847229214194903,0.4495346509513951
108,-936.5096012640876,6.614968806015257,-1.4388677214905141,0.4752206260603069,-0.3575550375390112,1.3125511041803695,-0.05580926999173365
109,-935.509521964992,6.31849819806284,-1.4218605871892542,0.5263958560617944,-0.590726621606196,1.1407938806272766,-0.15150219974694845
110,-934.5093739222317,7.618305377540364,-1.789187159968134,1.6231414856994584,0.09180193073640813,1.0053110160293726,0.15199158416978348
111,-933.5094887303067,7.369708196369452,-1.6121383806530112,1.397721784563393,-0.1812771576773974,1.0445005479741316,0.6126646666896393
112,-932.5098461527709,7.345968087010182,-1.4092160189064085,0.7075069234194382,-0.06123415546118529,0.7406760312461316,0.8263874251998563
113,-931.509737691291,6.849992641831686,-1.49810305716773,0.468614424301207,-0.043464571865798565,0.7474333535266628,0.8922542106095405
114,-930.5097767059701,5.77951391587424,-1.4858443126289331,-0.18088446774750175,-0.24580465034392185,0.7280052722329032,0.5264595996512437
115,-929.5096654328305,6.677313536577814,-1.6466340383831262,0.718840400770663,-0.22856647729728397,0.5318641683264124,0.6995394801389029
116,-928.5097161255501,6.952486523495399,-1.564411260963198,0.7330721293215381,-0.04223058638172342,0.9642180750519805,0.2590853806799438
117,-927.5097068187423,6.611392759982688,-1.6178798054524668,0.4772431548852932,-0.023945898961421946,1.153911629196429,0.4052789413573981
118,-926.5097460731319,6.567445444645415,-1.7762719267547338,0.39340467524656636,0.10837138525123809,0.96647212514329,0.8214265137169112
119,-925.5098530655954,6.374991089189867,-1.6939566284071483,0.1530157969814549,0.05707108021879426,0.685698753887301,0.9828190920608646
120,-924.5092109898507,7.4889228556267025,-1.479336933351431,1.075206248856416,0.44257827123983895,1.2311090361213346,0.6063802265818733
121,-923.5097190966934,6.158728942961822,-1.5479534961799029,0.46380167986735543,-0.08883383638357448,1.0823602466336046,0.3189245679673085
122,-922.5098037889286,5.93487116057952,-1.530664302015392,0.23787971777910144,-0.3994093345795173,0.8392219286289146,0.8023278136383566
123,-921.5099148732105,6.131522290390964,-1.4075339782140817,-0.058235886642512155,-0.25627984828166805,0.5975580842020306,0.6231268292950884
124,-920.5099836801297,6.455933832716281,-1.5324258588974518,0.3286330488728647,0.013381202563047492,0.6726053061688416,0.4849146889193554
125,-919.5099994147043,6.443968023520943,-1.6713908751330415,0.3004235178601294,-0.37656858343972,0.5580882094467869,0.5343745236895703
126,-918.5099540032356,6.086660212524971,-1.8325079463802199,0.31293457934716223,-0.35767720054035357,0.4245883956947068,0.7735294989929752
127,-917.5099693484624,5.199392550118822,-1.84628626614104,0.07662937782270476,-0.4951969424805197,0.797418401273809,0.8941719847059247
128,-916.5102052080566,5.271241766230182,-1.622907617917039,-0.37356155491686305,-0.5064314991051199,0.32870530845600204,0.9065851056838585
129,-915.5101651406434,5.461006357465343,-1.5788901670793414,-0.45678663716976986,-0.5006158723437174,0.13141456048963962,0.7835118763094422
130,-914.5098413382457,5.420857253549607,-1.6954516147598118,0.012355513090784448,-0.36357459553244864,0.8831650427575062,1.1449798491777474
131,-913.509928720206,6.184479578164216,-1.7184695407400479,0.12525275010567238,-0.15682163245299618,0.8275307980362856,0.998555561230453
132,-912.5100045142748,6.004564146547634,-1.4042245582049482,-0.2948056438568967,-0.27617586814040557,0.6634552274408723,0.9060729554313341
133,-911.5101631607195,5.726975508674666,-1.623493067838482,-0.3087905501670354,-0.522604823452254,0.4337178860819607,0.9150644455553827
134,-910.5098615545666,4.577850414222801,0.05786864577980674,0.2950649150777404,0.19873614269131712,-0.19865492276426047,-0.2733101587543041
135,-909.5094658497782,5.457575814280813,-0.133441131924322,1.15655561361129,0.4941907294969686,0.13793948259577438,0.03920418603238007
136,-908.5091203276852,6.434030884689132,0.07694367460305201,1.5845392929556041,0.6041658405148124,0.3093936496405134,0.19746622346832993
137,-907.509212801737,6.3970307796356645,0.06740897998054891,1.2931639362153167,0.6814984065333219,0.18389697201851565,0.29278655217128674
138,-906.5092372525663,6.58856944923606,0.15825779430357628,1.2113795700860686,0.646690462057166,0.04259674361758876,-0.1168295515214755
139,-905.5089483336367,7.779878926198803,0.2825286744444145,1.8275169767329285,0.842955131700916,0.20415420041188329,-0.38993660425926474
140,-904.508910715775,7.338087441332939,0.051452273063606085,1.8013608214180972,0.8074712860660647,0.47668512857752215,0.14086114530708485
141,-903.5092715757638,5.634908219953648,-0.3675674911117332,1.5882917363506848,0.4402405381196844,0.06163413737375014,0.2941455879434799
142,-902.5093410942895,5.500546236331939,-0.7325050069747544,1.6318069923278853,0.6172787442407413,-0.1615039566396209,0.7349909694927961
143,-901.5102952871173,3.5246409361402256,0.39718567563800583,-2.04690730827487,-1.4595825684240193,1.6729955398958944,0.5976817981912629
144,-900.5103047483428,3.103605621226473,0.30432738930938225,-2.3164043541498733,-1.1956693212961707,1.5951051532299245,0.7515390806102045
145,-899.5102116115918,3.4832575645163435,0.5107234012659901,-2.1253396478647435,-1.5154380266484406,1.88885626002578,0.5697161056941559
146,-898.5099975954014,4.2889053479245645,0.7991458335201984,-2.093061864486023,-1.267475292835181,1.9533260217744912,0.6855907939336926
147,-897.510365224202,4.244034547210501,0.6045630226929422,-1.9959777880810572,-1.334839979050405,1.3936737496982776,0.6235222543663647
148,-896.5106049906824,3.7660226636376084,0.31787307895100325,-2.043215881634745,-0.9914113542140391,1.070231211279729,1.0993370016682253
149,-895.5104075574769,3.743629421434787,0.2854709325809131,-1.9421438322730744,-0.8999972712704997,1.1735612184153479,0.7444790884510953
150,-894.5104418406639,3.715937478331852,0.19159957091743945,-1.8899311115800135,-0.7164079910543827,1.238051827913544,0.6853568632025672
151,-893.5083713919942,8.281227696296897,0.033786872216106476,2.835466564255597,2.221510564430788,0.48966144277019585,0.5656771177319223
152,-892.5089336493684,7.732208767957372,0.2823470649780355,2.1200393062341654,1.2109212483815888,-0.06210998407297724,0.337854247087914
153,-891.5088179345911,8.528848393163381,0.4991690968151012,2.525552068774822,1.652988171861163,0.6014296686381169,-0.2711331664973073
154,-890.5090150345551,8.404388367445893,0.557429351466266,2.2234431040480076,1.4828524835438273,0.595197254565668,-0.28524203682725574
155,-889.5091368367355,7.291021938767479,0.853373636308426,1.2645099327367662,0.9385083825129513,0.46955484072529136,-0.04346772055025263
156,-888.5094372679611,7.094553284392502,0.5008472368562646,1.5235653539430933,0.8042510095380396,0.3376065198243477,0.11862673047115034
157,-887.5090785784784,7.147392304928443,0.20524403146435216,2.059667092286647,1.2413087726178662,0.3920714606601635,0.014001194541520691
158,-886.5090847338682,6.596337580858104,0.6504904664157023,1.1719537202789598,0.6831320723270164,0.46273103825884837,-0.42740521613617277
159,-885.5106119823859,3.8909196284005034,0.5011267206090073,-1.8935836653153078,-1.4760915395655585,1.737520286840415,-0.30051835706139646
160,-884.5107944841816,3.596851727156629,0.556302574888954,-2.43860066872818,-1.5256793893141543,1.3760135414230397,0.2844007793399001
161,-883.510486041585,4.136534521690537,0.6594019090632809,-1.959611459026859,-1.4850852567766302,1.927283648073661,0.7107497502570853
162,-882.5103357657601,3.928096065054865,0.6410816157514769,-2.015932307298719,-1.3356282108999615,2.0457196433574456,0.5882068391349675
163,-881.5104917187965,2.9293131514145383,0.33143519681994843,-2.252345908630821,-1.4709534461055602,1.3978470553217295,0.22603306416512026
164,-880.5105328934483,3.3792282726469325,0.2913076524616073,-2.112091271271776,-1.105177769265531,1.3746094857182827,0.4331068199479865
165,-879.510634377458,3.0280853413455984,0.6110309258748492,-2.6152403368957233,-1.1290281260098693,1.4342076699016775,0.11384197375736907
166,-878.5106505274067,2.289752558671935,0.5796490050479616,-2.9604933050819104,-1.2373695326030618,1.439960368394684,0.2345208902858992
167,-877.5105943236441,2.3333406299360604,0.48098946609595283,-2.6619484714424453,-1.5400182338478914,1.4363317223986842,0.35528805477680725
168,-876.5096451672332,6.134790380265736,0.32842763901844085,0.7423787049652265,0.7978039036000965,0.07347169053549157,-0.07031845627752485
169,-875.5097230256014,6.295820888464605,0.3190694545063379,0.8710543535142673,0.7657262831212455,0.15817074345166707,-0.08039731827926046
170,-874.5094613085076,7.279127768027357,0.13432374967487629,1.7683236445688817,1.0552301035811327,0.5840465318400617,0.2748387750377408
171,-873.5093941708592,7.881932264840081,0.4434845322908154,1.918652862933848,0.8613642027203438,0.7039689557395876,0.088654950540754
172,-872.509512374232,6.349620483470949,0.7936832740493284,0.9441083918473824,0.8348668022279943,0.45170284076848133,-0.31401430306957234
173,-871.5095885955236,5.600931019788903,0.7372670212924769,0.4738064559152731,0.34479919657442554,0.3905323557046909,-0.28116322958889695
174,-870.5098051520265,5.491067292475871,-0.0008666724510361986,0.8786275655634257,0.6591764412583693,0.3455364361944762,0.1988607734496271
175,-869.5098687140886,5.436227362578354,-0.08527791873025604,0.910167296514842,0.6371597235909846,0.09892777092690777,0.21570918635152608
176,-868.5107218289852,3.0685841349081997,0.8810666460251968,-2.6985942330528623,-1.834770816160686,1.9821598168140202,-0.0903036258159068
177,-867.511015488506,3.9147345714019606,0.6609960513913566,-2.3270250456862973,-1.6348567385736918,1.469045401313405,0.17409809266688078
178,-866.5107810720571,4.404839091770241,0.6241052410785641,-1.9254747162953345,-1.6122654506677434,1.6408934337343921,0.5229959156549372
179,-865.510453285366,3.855043341007199,0.8357602882008445,-2.433560680216194,-1.3858480361474732,1.9732473535118054,0.5342641751802935
180,-864.5106971419648,3.2675979956941825,0.21169334186666272,-1.9366409340407214,-1.2303742431737343,1.0755201422527332,0.5532751423222044
181,-863.5107502835041,3.32603636795816,0.1907584546206358,-1.9833947914980634,-1.3909131117639684,0.9949180540729227,0.7450264914520368
182,-862.5106665200107,3.890412092111354,0.2890946643338475,-1.6692202470204673,-1.215295340200929,0.8657737994665067,0.7278969946745952
183,-861.5109394275205,3.0900152841805775,0.37262923255048647,-2.0333934606831283,-1.198765594751913,1.2453404373477004,-0.05300734297034714
184,-860.5109708419128,3.647789948265369,-0.04712784317627025,-1.4562476883011846,-0.8757936939796003,1.0575024349724964,0.09521833973869832
185,-859.5089713457018,-5.558683566713243,0.4839720412007074,-1.4077071745008767,0.5677541603923528,2.1192025582479754,-1.1681973376853036
186,-858.5094439958104,-5.671591694532947,-0.1266921858955981,-1.406411321951847,0.8758281009065338,0.672891852719359,-0.3392556055740228
187,-857.5093535343592,-5.911854392381958,-0.8529474228129257,-0.8632017158594687,1.2127541093528242,0.6384736989578477,0.2835537863725316
188,-856.5093281468085,-5.374649486829376,-0.8798698240243983,-0.5987700779299868,0.8349427368725167,-0.4828191628816796,0.14437695398735065
189,-855.5092061857769,-5.2690358616300195,-0.21868463550938522,-1.1041373530835459,0.16907945985514783,0.14711442691443669,-0.4476672195810634
190,-854.5093796955871,-5.769610445142554,-0.7650641510226567,-0.7605851535785788,1.0632090785392798,0.46327243223256453,0.04205147452517036
191,-853.5092406147556,-6.189945778168358,-1.534100296942819,0.031350691737131016,1.6744884108328455,0.5029689368109193,0.17953501727294688
192,-852.5089235476685,-6.428874638968236,-1.5046536192803426,0.1794258740295734,1.3633870633066165,0.8544739175598707,-0.10130597912065537
193,-851.5092690587454,-6.008389203523107,-2.0319099556634157,0.6484765320696596,1.9437407465673253,-0.47076977313006835,0.7698714753502666
194,-850.5092347453498,-6.030727514093988,-2.100698256705102,0.8577887744874475,1.653853317563797,-0.25189031607907025,0.5598335172713192
195,-849.5091066636028,-6.446956744630955,-1.751772759886796,0.7373662519936026,2.146002010755177,0.5421502567392625,0.08132487202834573
196,-848.5088895305498,-6.39225789915681,-1.5053485696018936,0.2723113044723262,1.494822085245091,0.8089742421931111,0.015479125721820105
197,-847.5089457645342,-6.3324234236455395,-1.2773874655612465,-0.1001763616954882,1.2604823226556365,0.9658788418209954,-0.3472272707626184
198,-846.5090809477663,-6.118259421459557,-1.323915218770564,-0.1329106072822831,1.520398226564379,0.6364434586161785,0.11341709605375926
199,-845.5101551615477,-0.040166262268171264,2.8243886186543774,-0.42103096369749815,0.635287691124833,-0.5929420127036354,1.3825613275171038
200,-844.5099943994675,-0.3556681840213427,5.45312385416394,-2.5403180424845173,1.2938214738343046,1.0141183133318197,0.26175795431399307
201,-843.5097131760499,-4.897429562207089,0.9753726590859387,-2.156730907329191,-0.513415522081171,1.2479504680010958,-1.198622910867148
202,-842.5093674654561,-5.805472160277759,0.15232075166416495,-1.220199500937528,0.14796586064080228,2.0308417396113154,-1.0343742234289832
203,-841.5093118095643,-6.168704538273685,-1.112674324116736,-0.4048197764022802,0.6804909130424941,1.6132462380767885,0.017742283497811442
204,-840.5091849776105,-6.339215706752719,-2.247931827595772,1.1979368409125628,0.861281784366891,0.9909604904999345,0.48053901814511035
205,-839.5091289761765,-6.51853007518744,-2.4875994206205037,1.4791926854852746,1.1942866854050775,0.9718001444640344,0.20810548850898117
206,-838.5091545764669,-6.58098532317279,-2.6768710932971587,1.6533981537734834,1.2689595779841658,0.7225821635273646,0.2777859057968759
207,-837.5089918486616,-6.52792016796675,-2.715471596079011,1.7877859652214692,1.3295575278928145,0.7859818838370777,0.3763863563107581
208,-836.50900518597,-6.542263831209358,-2.7464235332774596,1.7694853151439254,1.4328300187318077,0.45834337748113435,0.35144416484097224
209,-835.508972085053,-6.533730517273298,-2.624435093737729,1.7415045593159904,0.964912491384876,0.8286268345385642,0.21736304170554016
210,-834.5087969812085,-6.4597860424849385,-2.6882381053684576,1.7575356605307513,0.8705302768135393,0.5861783632536586,0.4176004517219929
